id_fonte;pais_codigo;ano;genero;taxa_prevalencia
;;2013;SEX_BTSX;12.44
;;2001;SEX_MLE;22.16
;;2017;SEX_BTSX;3.26
;;2001;SEX_MLE;22.64
;;2005;SEX_FMLE;6.73
;;2020;SEX_MLE;1.13
;;2019;SEX_BTSX;4.11
;;2019;SEX_FMLE;0.67
;;2009;SEX_MLE;14.06
;;2001;SEX_MLE;7.75
;;2014;SEX_FMLE;8.48
;;2007;SEX_MLE;13.19
;;2007;SEX_MLE;6.06
;;2016;SEX_BTSX;6.06
;;2015;SEX_MLE;55.21
;;2005;SEX_BTSX;11.46
;;2006;SEX_FMLE;7.38
;;2013;SEX_BTSX;13.18
;;2006;SEX_FMLE;11.08
;;2016;SEX_BTSX;7.17
;;2007;SEX_MLE;9.71
;;2013;SEX_FMLE;7.4
;;2017;SEX_FMLE;4.54
;;2000;SEX_BTSX;8.74
;;2016;SEX_BTSX;10.08
;;2020;SEX_FMLE;0.66
;;2009;SEX_FMLE;1.68
;;2009;SEX_BTSX;3.59
;;2010;SEX_BTSX;7.99
;;2014;SEX_BTSX;9.31
;;2016;SEX_FMLE;0.71
;;2004;SEX_FMLE;2.21
;;2006;SEX_FMLE;8.98
;;2016;SEX_MLE;14.23
;;2015;SEX_BTSX;26.78
;;2001;SEX_FMLE;5.61
;;2017;SEX_MLE;18.13
;;2010;SEX_BTSX;12.8
;;2015;SEX_BTSX;13.99
;;2012;SEX_FMLE;2.98
;;2018;SEX_BTSX;9.45
;;2019;SEX_BTSX;19.34
;;2002;SEX_FMLE;5.8
;;2018;SEX_MLE;5.78
;;2001;SEX_MLE;19.2
;;2005;SEX_FMLE;6.25
;;2009;SEX_MLE;1.53
;;2000;SEX_MLE;9.69
;;2018;SEX_MLE;42.14
;;2020;SEX_FMLE;1.9
;;2005;SEX_BTSX;9.56
;;2007;SEX_FMLE;5.27
;;2010;SEX_BTSX;8.06
;;2017;SEX_FMLE;0.0
;;2015;SEX_MLE;18.95
;;2006;SEX_BTSX;12.72
;;2010;SEX_FMLE;4.79
;;2007;SEX_BTSX;5.24
;;2003;SEX_FMLE;5.32
;;2012;SEX_MLE;20.34
;;2004;SEX_FMLE;1.13
;;2011;SEX_FMLE;6.88
;;2018;SEX_BTSX;21.99
;;2016;SEX_MLE;11.9
;;2005;SEX_BTSX;2.15
;;2017;SEX_MLE;0.0
;;2021;SEX_FMLE;8.29
;;2017;SEX_BTSX;2.3
;;2018;SEX_MLE;7.27
;;2015;SEX_FMLE;8.27
;;2021;SEX_FMLE;0.29
;;2000;SEX_FMLE;6.43
;;2000;SEX_BTSX;6.83
;;2003;SEX_MLE;4.95
;;2011;SEX_MLE;4.57
;;2014;SEX_BTSX;9.25
;;2004;SEX_FMLE;1.26
;;2004;SEX_MLE;4.39
;;2004;SEX_BTSX;10.87
;;2001;SEX_FMLE;6.38
;;2014;SEX_MLE;19.53
;;2018;SEX_BTSX;9.18
;;2003;SEX_FMLE;3.78
;;2002;SEX_FMLE;14.0
;;2007;SEX_MLE;18.88
;;2005;SEX_BTSX;16.57
;;2016;SEX_BTSX;8.87
;;2001;SEX_BTSX;12.32
;;2017;SEX_FMLE;3.99
;;2002;SEX_MLE;17.0
;;2016;SEX_FMLE;3.36
;;2010;SEX_BTSX;8.7
;;2011;SEX_FMLE;7.16
;;2009;SEX_BTSX;10.03
;;2005;SEX_MLE;41.95
;;2013;SEX_FMLE;13.88
;;2015;SEX_MLE;38.67
;;2013;SEX_FMLE;4.88
;;2009;SEX_BTSX;7.99
;;2005;SEX_BTSX;13.89
;;2000;SEX_BTSX;19.22
;;2005;SEX_MLE;32.53
;;2011;SEX_FMLE;5.25
;;2018;SEX_BTSX;7.37
;;2011;SEX_FMLE;3.66
;;2003;SEX_MLE;29.56
;;2010;SEX_MLE;27.02
;;2002;SEX_MLE;8.01
;;2013;SEX_MLE;16.58
;;2017;SEX_FMLE;6.72
;;2016;SEX_FMLE;2.65
;;2012;SEX_MLE;6.28
;;2011;SEX_BTSX;0.0
;;2001;SEX_MLE;16.84
;;2000;SEX_MLE;49.49
;;2010;SEX_BTSX;13.2
;;2001;SEX_MLE;17.48
;;2004;SEX_MLE;25.11
;;2003;SEX_FMLE;5.56
;;2007;SEX_MLE;31.7
;;2013;SEX_MLE;4.39
;;2003;SEX_MLE;65.58
;;2019;SEX_BTSX;14.94
;;2003;SEX_MLE;18.85
;;2016;SEX_MLE;17.78
;;2010;SEX_BTSX;8.18
;;2005;SEX_MLE;15.02
;;2000;SEX_MLE;20.73
;;2013;SEX_MLE;2.42
;;2017;SEX_FMLE;4.76
;;2009;SEX_MLE;12.59
;;2010;SEX_FMLE;18.41
;;2014;SEX_MLE;14.4
;;2004;SEX_MLE;2.29
;;2016;SEX_MLE;12.51
;;2018;SEX_BTSX;8.49
;;2003;SEX_FMLE;0.83
;;2012;SEX_MLE;1.95
;;2020;SEX_FMLE;2.5
;;2019;SEX_FMLE;1.1
;;2014;SEX_MLE;24.65
;;2021;SEX_FMLE;14.16
;;2016;SEX_MLE;22.97
;;2011;SEX_FMLE;4.06
;;2018;SEX_MLE;19.12
;;2004;SEX_MLE;37.75
;;2014;SEX_FMLE;3.28
;;2017;SEX_MLE;14.31
;;2013;SEX_FMLE;4.13
;;2016;SEX_MLE;11.55
;;2015;SEX_MLE;28.04
;;2002;SEX_MLE;16.28
;;2009;SEX_FMLE;10.73
;;2008;SEX_FMLE;5.0
;;2019;SEX_FMLE;1.62
;;2018;SEX_FMLE;3.05
;;2009;SEX_MLE;8.79
;;2020;SEX_MLE;5.51
;;2014;SEX_MLE;12.71
;;2002;SEX_MLE;13.08
;;2015;SEX_FMLE;8.72
;;2013;SEX_MLE;42.01
;;2016;SEX_FMLE;3.01
;;2020;SEX_FMLE;0.0
;;2006;SEX_MLE;16.18
;;2014;SEX_BTSX;15.73
;;2021;SEX_FMLE;1.16
;;2003;SEX_FMLE;4.27
;;2003;SEX_MLE;28.29
;;2001;SEX_FMLE;4.06
;;2006;SEX_BTSX;4.44
;;2010;SEX_BTSX;11.68
;;2000;SEX_FMLE;4.78
;;2016;SEX_FMLE;3.47
;;2008;SEX_FMLE;0.74
;;2000;SEX_BTSX;13.47
;;2007;SEX_FMLE;2.37
;;2002;SEX_FMLE;0.0
;;2008;SEX_BTSX;4.14
;;2007;SEX_MLE;17.53
;;2011;SEX_MLE;2.54
;;2013;SEX_FMLE;11.17
;;2012;SEX_BTSX;11.87
;;2002;SEX_MLE;2.66
;;2011;SEX_FMLE;2.94
;;2019;SEX_MLE;22.16
;;2005;SEX_MLE;31.09
;;2019;SEX_FMLE;5.81
;;2004;SEX_FMLE;7.16
;;2003;SEX_BTSX;12.03
;;2010;SEX_BTSX;9.9
;;2000;SEX_MLE;28.45
;;2003;SEX_BTSX;22.3
;;2001;SEX_FMLE;11.29
;;2011;SEX_FMLE;4.4
;;2018;SEX_BTSX;0.73
;;2011;SEX_FMLE;2.12
;;2005;SEX_BTSX;16.6
;;2011;SEX_MLE;7.36
;;2005;SEX_MLE;4.72
;;2008;SEX_MLE;31.03
;;2016;SEX_BTSX;13.35
;;2002;SEX_BTSX;1.24
;;2002;SEX_BTSX;19.39
;;2014;SEX_FMLE;9.29
;;2000;SEX_FMLE;6.62
;;2003;SEX_MLE;2.74
;;2019;SEX_BTSX;13.55
;;2012;SEX_FMLE;6.39
;;2006;SEX_BTSX;16.42
;;2006;SEX_MLE;1.39
;;2018;SEX_BTSX;21.17
;;2017;SEX_FMLE;3.66
;;2000;SEX_FMLE;9.67
;;2000;SEX_MLE;44.63
;;2011;SEX_BTSX;15.62
;;2019;SEX_MLE;19.26
;;2012;SEX_MLE;21.43
;;2004;SEX_MLE;6.37
;;2021;SEX_MLE;31.6
;;2000;SEX_BTSX;18.49
;;2017;SEX_BTSX;4.2
;;2003;SEX_FMLE;7.28
;;2002;SEX_MLE;24.3
;;2009;SEX_MLE;14.31
;;2015;SEX_FMLE;15.67
;;2004;SEX_MLE;25.24
;;2004;SEX_FMLE;0.94
;;2005;SEX_BTSX;5.99
;;2010;SEX_FMLE;6.39
;;2015;SEX_MLE;6.7
;;2012;SEX_FMLE;2.02
;;2002;SEX_MLE;51.6
;;2015;SEX_FMLE;5.38
;;2021;SEX_FMLE;6.29
;;2004;SEX_MLE;35.26
;;2009;SEX_MLE;9.39
;;2009;SEX_MLE;4.93
;;2001;SEX_BTSX;11.83
;;2007;SEX_BTSX;2.4
;;2007;SEX_FMLE;4.68
;;2020;SEX_FMLE;1.5
;;2017;SEX_FMLE;4.01
;;2018;SEX_MLE;6.92
;;2014;SEX_BTSX;6.82
;;2002;SEX_MLE;13.08
;;2019;SEX_FMLE;1.38
;;2008;SEX_BTSX;21.95
;;2017;SEX_FMLE;2.15
;;2017;SEX_BTSX;23.64
;;2007;SEX_MLE;27.58
;;2016;SEX_BTSX;7.69
;;2002;SEX_FMLE;5.68
;;2014;SEX_MLE;9.29
;;2012;SEX_MLE;1.65
;;2012;SEX_BTSX;4.55
;;2008;SEX_BTSX;5.61
;;2008;SEX_FMLE;7.2
;;2017;SEX_FMLE;5.33
;;2009;SEX_FMLE;0.55
;;2009;SEX_FMLE;6.95
;;2007;SEX_BTSX;9.38
;;2001;SEX_BTSX;17.65
;;2017;SEX_BTSX;3.76
;;2015;SEX_BTSX;9.85
;;2019;SEX_MLE;31.58
;;2004;SEX_MLE;13.81
;;2002;SEX_MLE;10.07
;;2001;SEX_BTSX;8.36
;;2005;SEX_MLE;9.68
;;2014;SEX_FMLE;8.04
;;2005;SEX_FMLE;3.83
;;2019;SEX_BTSX;9.75
;;2006;SEX_FMLE;4.89
;;2000;SEX_BTSX;2.15
;;2000;SEX_BTSX;6.4
;;2011;SEX_BTSX;10.48
;;2000;SEX_BTSX;17.38
;;2008;SEX_MLE;1.93
;;2003;SEX_MLE;10.18
;;2019;SEX_BTSX;3.31
;;2010;SEX_FMLE;3.68
;;2003;SEX_FMLE;7.16
;;2005;SEX_MLE;34.79
;;2009;SEX_FMLE;7.2
;;2011;SEX_BTSX;16.32
;;2017;SEX_FMLE;4.16
;;2017;SEX_FMLE;4.19
;;2017;SEX_MLE;21.76
;;2007;SEX_FMLE;9.1
;;2000;SEX_FMLE;3.57
;;2000;SEX_FMLE;8.39
;;2005;SEX_BTSX;9.95
;;2018;SEX_FMLE;12.19
;;2019;SEX_MLE;3.85
;;2010;SEX_FMLE;4.95
;;2008;SEX_BTSX;12.32
;;2010;SEX_MLE;17.09
;;2004;SEX_MLE;29.03
;;2006;SEX_MLE;4.04
;;2018;SEX_FMLE;2.98
;;2016;SEX_FMLE;5.14
;;2003;SEX_FMLE;4.69
;;2018;SEX_BTSX;6.24
;;2020;SEX_MLE;12.81
;;2019;SEX_BTSX;13.45
;;2016;SEX_MLE;18.23
;;2001;SEX_MLE;26.2
;;2005;SEX_MLE;22.31
;;2019;SEX_FMLE;0.67
;;2004;SEX_BTSX;41.41
;;2009;SEX_MLE;19.09
;;2001;SEX_FMLE;0.55
;;2005;SEX_MLE;34.56
;;2009;SEX_FMLE;1.16
;;2001;SEX_FMLE;7.19
;;2016;SEX_MLE;58.19
;;2006;SEX_MLE;14.97
;;2006;SEX_MLE;65.16
;;2000;SEX_MLE;8.94
;;2011;SEX_BTSX;32.08
;;2016;SEX_FMLE;6.07
;;2021;SEX_FMLE;2.02
;;2003;SEX_MLE;8.54
;;2017;SEX_FMLE;5.88
;;2000;SEX_FMLE;5.05
;;2008;SEX_FMLE;3.51
;;2012;SEX_MLE;7.24
;;2013;SEX_BTSX;21.96
;;2019;SEX_MLE;25.67
;;2016;SEX_FMLE;0.66
;;2008;SEX_MLE;7.53
;;2007;SEX_MLE;5.45
;;2016;SEX_MLE;11.38
;;2021;SEX_BTSX;6.83
;;2021;SEX_MLE;6.84
;;2012;SEX_MLE;8.45
;;2008;SEX_FMLE;10.67
;;2018;SEX_MLE;12.56
;;2002;SEX_MLE;9.54
;;2020;SEX_FMLE;7.05
;;2012;SEX_BTSX;4.79
;;2008;SEX_BTSX;11.76
;;2002;SEX_BTSX;5.28
;;2020;SEX_BTSX;10.91
;;2011;SEX_MLE;1.28
;;2003;SEX_BTSX;11.49
;;2000;SEX_MLE;7.6
;;2020;SEX_MLE;11.22
;;2012;SEX_MLE;12.45
;;2010;SEX_FMLE;1.15
;;2000;SEX_MLE;28.32
;;2015;SEX_MLE;6.24
;;2000;SEX_MLE;16.17
;;2015;SEX_FMLE;1.0
;;2021;SEX_FMLE;1.92
;;2000;SEX_MLE;21.08
;;2000;SEX_MLE;16.73
;;2021;SEX_MLE;54.18
;;2001;SEX_BTSX;14.11
;;2010;SEX_FMLE;3.03
;;2021;SEX_BTSX;6.95
;;2005;SEX_BTSX;25.84
;;2016;SEX_BTSX;2.01
;;2020;SEX_FMLE;2.37
;;2012;SEX_MLE;12.26
;;2002;SEX_BTSX;33.4
;;2013;SEX_FMLE;0.49
;;2010;SEX_FMLE;6.5
;;2009;SEX_FMLE;7.18
;;2005;SEX_FMLE;2.95
;;2000;SEX_BTSX;17.4
;;2002;SEX_BTSX;25.95
;;2016;SEX_BTSX;35.91
;;2010;SEX_FMLE;8.18
;;2002;SEX_FMLE;3.09
;;2007;SEX_FMLE;4.4
;;2020;SEX_MLE;8.82
;;2017;SEX_MLE;23.88
;;2003;SEX_MLE;35.86
;;2003;SEX_MLE;16.8
;;2013;SEX_MLE;11.14
;;2002;SEX_BTSX;4.95
;;2021;SEX_BTSX;22.48
;;2011;SEX_FMLE;11.61
;;2012;SEX_MLE;7.33
;;2018;SEX_MLE;5.22
;;2010;SEX_MLE;28.56
;;2002;SEX_FMLE;1.77
;;2015;SEX_MLE;9.28
;;2012;SEX_FMLE;5.16
;;2010;SEX_BTSX;2.66
;;2013;SEX_BTSX;7.36
;;2008;SEX_MLE;12.4
;;2000;SEX_BTSX;12.0
;;2016;SEX_BTSX;4.71
;;2012;SEX_BTSX;7.89
;;2015;SEX_MLE;16.94
;;2015;SEX_MLE;22.93
;;2019;SEX_FMLE;5.64
;;2016;SEX_FMLE;3.13
;;2019;SEX_FMLE;7.53
;;2013;SEX_BTSX;15.99
;;2011;SEX_FMLE;7.37
;;2004;SEX_MLE;3.97
;;2013;SEX_MLE;14.12
;;2009;SEX_BTSX;12.94
;;2014;SEX_BTSX;6.76
;;2018;SEX_FMLE;6.89
;;2010;SEX_MLE;2.13
;;2017;SEX_FMLE;1.93
;;2007;SEX_BTSX;15.16
;;2009;SEX_BTSX;8.48
;;2006;SEX_FMLE;0.26
;;2018;SEX_FMLE;2.84
;;2007;SEX_MLE;5.71
;;2000;SEX_BTSX;15.45
;;2003;SEX_FMLE;9.4
;;2019;SEX_BTSX;2.05
;;2010;SEX_MLE;13.93
;;2011;SEX_BTSX;5.26
;;2021;SEX_BTSX;11.6
;;2007;SEX_BTSX;13.83
;;2007;SEX_FMLE;1.8
;;2020;SEX_MLE;12.62
;;2005;SEX_FMLE;0.59
;;2014;SEX_BTSX;7.61
;;2014;SEX_FMLE;1.76
;;2004;SEX_MLE;22.81
;;2007;SEX_MLE;4.16
;;2006;SEX_FMLE;7.57
;;2001;SEX_FMLE;0.94
;;2017;SEX_MLE;10.72
;;2018;SEX_MLE;21.03
;;2014;SEX_FMLE;9.98
;;2002;SEX_FMLE;6.9
;;2006;SEX_FMLE;4.2
;;2021;SEX_BTSX;10.08
;;2001;SEX_BTSX;19.91
;;2014;SEX_MLE;28.05
;;2003;SEX_BTSX;12.06
;;2005;SEX_BTSX;24.59
;;2014;SEX_FMLE;3.38
;;2014;SEX_BTSX;1.28
;;2009;SEX_FMLE;5.47
;;2015;SEX_FMLE;0.32
;;2017;SEX_MLE;12.76
;;2012;SEX_BTSX;2.25
;;2002;SEX_MLE;17.4
;;2005;SEX_FMLE;3.58
;;2020;SEX_MLE;12.77
;;2019;SEX_FMLE;6.42
;;2014;SEX_BTSX;10.34
;;2013;SEX_FMLE;13.86
;;2012;SEX_MLE;3.07
;;2011;SEX_MLE;11.09
;;2010;SEX_MLE;7.26
;;2015;SEX_MLE;11.74
;;2005;SEX_FMLE;0.37
;;2000;SEX_BTSX;9.1
;;2012;SEX_FMLE;3.11
;;2013;SEX_FMLE;7.12
;;2010;SEX_MLE;18.02
;;2006;SEX_BTSX;21.35
;;2007;SEX_BTSX;12.21
;;2014;SEX_BTSX;15.01
;;2017;SEX_MLE;14.51
;;2012;SEX_FMLE;5.76
;;2007;SEX_FMLE;5.84
;;2001;SEX_BTSX;11.94
;;2018;SEX_MLE;10.12
;;2002;SEX_BTSX;21.01
;;2005;SEX_MLE;2.52
;;2018;SEX_FMLE;5.15
;;2005;SEX_MLE;13.09
;;2016;SEX_MLE;6.1
;;2018;SEX_FMLE;5.96
;;2001;SEX_FMLE;5.0
;;2015;SEX_MLE;4.52
;;2014;SEX_MLE;19.29
;;2001;SEX_MLE;26.23
;;2006;SEX_BTSX;13.49
;;2015;SEX_MLE;7.15
;;2009;SEX_MLE;7.19
;;2018;SEX_BTSX;19.38
;;2019;SEX_FMLE;2.13
;;2011;SEX_BTSX;2.1
;;2008;SEX_BTSX;8.19
;;2011;SEX_MLE;6.69
;;2013;SEX_FMLE;3.26
;;2013;SEX_BTSX;11.58
;;2014;SEX_BTSX;8.6
;;2021;SEX_BTSX;10.58
;;2011;SEX_FMLE;4.22
;;2019;SEX_BTSX;4.88
;;2011;SEX_BTSX;8.64
;;2008;SEX_BTSX;11.16
;;2002;SEX_BTSX;17.92
;;2007;SEX_MLE;9.85
;;2014;SEX_FMLE;5.6
;;2015;SEX_FMLE;1.55
;;2006;SEX_MLE;11.37
;;2005;SEX_FMLE;5.25
;;2003;SEX_MLE;13.46
;;2018;SEX_MLE;14.39
;;2001;SEX_BTSX;1.27
;;2002;SEX_BTSX;2.37
;;2007;SEX_MLE;14.14
;;2010;SEX_BTSX;8.21
;;2016;SEX_FMLE;4.0
;;2001;SEX_MLE;14.62
;;2003;SEX_BTSX;7.59
;;2017;SEX_FMLE;5.04
;;2013;SEX_FMLE;2.24
;;2009;SEX_BTSX;10.16
;;2020;SEX_BTSX;10.21
;;2000;SEX_MLE;26.38
;;2008;SEX_BTSX;24.47
;;2009;SEX_FMLE;6.09
;;2014;SEX_FMLE;3.8
;;2013;SEX_MLE;3.55
;;2005;SEX_MLE;35.02
;;2000;SEX_FMLE;5.65
;;2015;SEX_BTSX;20.99
;;2006;SEX_BTSX;10.28
;;2012;SEX_BTSX;11.97
;;2018;SEX_MLE;6.9
;;2004;SEX_MLE;14.31
;;2010;SEX_BTSX;5.74
;;2021;SEX_FMLE;5.3
;;2016;SEX_BTSX;12.58
;;2021;SEX_BTSX;3.7
;;2018;SEX_MLE;9.66
;;2017;SEX_MLE;13.81
;;2010;SEX_MLE;23.41
;;2003;SEX_MLE;16.74
;;2008;SEX_MLE;13.03
;;2011;SEX_BTSX;9.88
;;2015;SEX_FMLE;0.55
;;2010;SEX_MLE;11.73
;;2000;SEX_MLE;6.96
;;2017;SEX_MLE;40.96
;;2010;SEX_FMLE;7.95
;;2009;SEX_MLE;10.46
;;2003;SEX_FMLE;10.08
;;2017;SEX_MLE;19.98
;;2011;SEX_FMLE;14.05
;;2013;SEX_BTSX;9.7
;;2018;SEX_MLE;13.9
;;2003;SEX_MLE;24.34
;;2014;SEX_MLE;5.27
;;2004;SEX_FMLE;2.24
;;2001;SEX_BTSX;5.41
;;2017;SEX_FMLE;3.15
;;2014;SEX_BTSX;18.97
;;2003;SEX_BTSX;1.1
;;2009;SEX_BTSX;21.08
;;2007;SEX_BTSX;8.76
;;2020;SEX_BTSX;19.87
;;2010;SEX_MLE;11.22
;;2003;SEX_MLE;9.5
;;2014;SEX_FMLE;8.83
;;2005;SEX_FMLE;9.34
;;2013;SEX_FMLE;5.85
;;2015;SEX_BTSX;17.83
;;2000;SEX_MLE;10.48
;;2001;SEX_MLE;9.82
;;2010;SEX_BTSX;15.61
;;2004;SEX_MLE;4.07
;;2010;SEX_MLE;18.45
;;2018;SEX_MLE;11.07
;;2005;SEX_MLE;18.41
;;2015;SEX_BTSX;7.67
;;2021;SEX_BTSX;13.41
;;2011;SEX_FMLE;0.29
;;2011;SEX_MLE;35.5
;;2001;SEX_MLE;21.91
;;2016;SEX_MLE;17.46
;;2004;SEX_FMLE;10.04
;;2010;SEX_MLE;49.19
;;2000;SEX_BTSX;8.02
;;2000;SEX_FMLE;4.11
;;2014;SEX_BTSX;4.57
;;2016;SEX_FMLE;5.25
;;2011;SEX_FMLE;9.15
;;2013;SEX_FMLE;4.08
;;2006;SEX_BTSX;6.92
;;2008;SEX_MLE;59.44
;;2002;SEX_FMLE;6.35
;;2000;SEX_MLE;4.69
;;2017;SEX_BTSX;17.94
;;2019;SEX_MLE;8.73
;;2006;SEX_FMLE;4.95
;;2014;SEX_FMLE;8.34
;;2013;SEX_BTSX;3.28
;;2002;SEX_FMLE;1.22
;;2000;SEX_MLE;18.42
;;2009;SEX_FMLE;10.12
;;2021;SEX_MLE;11.77
;;2001;SEX_FMLE;8.8
;;2001;SEX_FMLE;5.45
;;2004;SEX_FMLE;3.74
;;2004;SEX_FMLE;5.73
;;2009;SEX_MLE;35.7
;;2010;SEX_MLE;11.3
;;2019;SEX_BTSX;11.98
;;2017;SEX_FMLE;7.75
;;2012;SEX_BTSX;10.43
;;2006;SEX_MLE;7.05
;;2003;SEX_FMLE;1.87
;;2021;SEX_FMLE;8.88
;;2012;SEX_FMLE;3.52
;;2021;SEX_FMLE;2.64
;;2017;SEX_BTSX;4.0
;;2021;SEX_FMLE;4.27
;;2013;SEX_BTSX;16.25
;;2021;SEX_BTSX;6.95
;;2000;SEX_FMLE;2.74
;;2011;SEX_BTSX;2.17
;;2014;SEX_BTSX;16.01
;;2016;SEX_MLE;19.31
;;2010;SEX_FMLE;1.24
;;2011;SEX_BTSX;14.01
;;2018;SEX_MLE;13.89
;;2003;SEX_BTSX;11.18
;;2017;SEX_BTSX;12.13
;;2014;SEX_MLE;6.29
;;2015;SEX_FMLE;5.62
;;2019;SEX_BTSX;1.8
;;2001;SEX_FMLE;5.06
;;2009;SEX_FMLE;4.92
;;2014;SEX_BTSX;12.13
;;2008;SEX_MLE;39.46
;;2020;SEX_FMLE;5.7
;;2009;SEX_MLE;6.73
;;2001;SEX_BTSX;9.53
;;2014;SEX_MLE;10.78
;;2011;SEX_FMLE;8.23
;;2011;SEX_MLE;31.34
;;2008;SEX_BTSX;11.93
;;2009;SEX_BTSX;5.05
;;2014;SEX_MLE;32.69
;;2014;SEX_FMLE;1.2
;;2016;SEX_FMLE;6.74
;;2019;SEX_BTSX;10.11
;;2008;SEX_MLE;8.69
;;2006;SEX_BTSX;10.68
;;2010;SEX_BTSX;10.32
;;2018;SEX_BTSX;3.14
;;2004;SEX_FMLE;5.58
;;2017;SEX_BTSX;9.35
;;2012;SEX_FMLE;4.78
;;2006;SEX_BTSX;25.02
;;2000;SEX_MLE;5.2
;;2016;SEX_BTSX;20.98
;;2018;SEX_BTSX;20.77
;;2013;SEX_FMLE;2.57
;;2011;SEX_FMLE;0.67
;;2010;SEX_FMLE;6.74
;;2007;SEX_BTSX;17.07
;;2003;SEX_MLE;4.76
;;2011;SEX_BTSX;12.97
;;2001;SEX_FMLE;8.78
;;2006;SEX_FMLE;2.69
;;2019;SEX_MLE;15.03
;;2015;SEX_FMLE;2.59
;;2005;SEX_BTSX;6.92
;;2006;SEX_FMLE;6.02
;;2010;SEX_FMLE;11.6
;;2003;SEX_FMLE;3.29
;;2002;SEX_MLE;1.69
;;2014;SEX_FMLE;6.38
;;2018;SEX_FMLE;4.47
;;2010;SEX_MLE;20.5
;;2012;SEX_MLE;11.82
;;2003;SEX_MLE;72.92
;;2003;SEX_FMLE;7.01
;;2005;SEX_FMLE;1.55
;;2008;SEX_FMLE;14.35
;;2013;SEX_MLE;39.43
;;2016;SEX_FMLE;3.89
;;2019;SEX_BTSX;4.7
;;2009;SEX_MLE;17.96
;;2017;SEX_MLE;17.68
;;2019;SEX_FMLE;5.33
;;2015;SEX_FMLE;4.4
;;2001;SEX_BTSX;7.54
;;2020;SEX_FMLE;3.09
;;2019;SEX_FMLE;1.37
;;2010;SEX_FMLE;7.06
;;2004;SEX_BTSX;2.49
;;2017;SEX_FMLE;5.48
;;2012;SEX_BTSX;6.22
;;2004;SEX_BTSX;5.35
;;2016;SEX_BTSX;4.21
;;2002;SEX_BTSX;14.45
;;2016;SEX_MLE;7.03
;;2017;SEX_MLE;41.49
;;2018;SEX_MLE;14.86
;;2002;SEX_BTSX;24.51
;;2007;SEX_MLE;16.62
;;2002;SEX_FMLE;3.81
;;2012;SEX_BTSX;5.46
;;2003;SEX_BTSX;9.96
;;2003;SEX_FMLE;6.2
;;2018;SEX_BTSX;4.36
;;2016;SEX_FMLE;8.54
;;2008;SEX_MLE;5.72
;;2019;SEX_MLE;7.23
;;2015;SEX_MLE;13.66
;;2013;SEX_MLE;15.98
;;2007;SEX_BTSX;12.23
;;2005;SEX_MLE;71.43
;;2014;SEX_FMLE;3.72
;;2017;SEX_FMLE;3.18
;;2017;SEX_BTSX;5.65
;;2021;SEX_MLE;0.99
;;2009;SEX_BTSX;12.12
;;2000;SEX_MLE;17.74
;;2021;SEX_BTSX;0.8
;;2006;SEX_MLE;6.98
;;2001;SEX_MLE;15.99
;;2018;SEX_BTSX;12.53
;;2013;SEX_MLE;25.72
;;2009;SEX_FMLE;5.97
;;2016;SEX_FMLE;1.93
;;2009;SEX_MLE;6.05
;;2008;SEX_MLE;7.64
;;2007;SEX_MLE;30.96
;;2000;SEX_MLE;11.53
;;2019;SEX_MLE;4.75
;;2017;SEX_BTSX;16.55
;;2004;SEX_MLE;23.68
;;2021;SEX_BTSX;12.59
;;2007;SEX_BTSX;14.66
;;2004;SEX_FMLE;0.5
;;2017;SEX_MLE;21.43
;;2008;SEX_MLE;10.93
;;2009;SEX_BTSX;14.58
;;2011;SEX_BTSX;12.38
;;2020;SEX_BTSX;5.31
;;2000;SEX_MLE;22.66
;;2010;SEX_FMLE;3.08
;;2018;SEX_FMLE;7.39
;;2015;SEX_FMLE;5.99
;;2014;SEX_MLE;1.83
;;2001;SEX_BTSX;1.23
;;2004;SEX_MLE;9.58
;;2016;SEX_FMLE;9.96
;;2007;SEX_BTSX;11.42
;;2007;SEX_BTSX;13.34
;;2006;SEX_BTSX;12.83
;;2000;SEX_FMLE;3.17
;;2012;SEX_BTSX;1.15
;;2011;SEX_BTSX;11.97
;;2018;SEX_BTSX;8.58
;;2017;SEX_BTSX;1.69
;;2005;SEX_BTSX;2.0
;;2003;SEX_FMLE;0.71
;;2007;SEX_MLE;15.15
;;2019;SEX_BTSX;7.5
;;2018;SEX_FMLE;2.96
;;2001;SEX_FMLE;1.18
;;2005;SEX_BTSX;16.66
;;2000;SEX_BTSX;11.1
;;2016;SEX_MLE;3.62
;;2004;SEX_BTSX;9.22
;;2012;SEX_FMLE;6.44
;;2001;SEX_MLE;17.58
;;2012;SEX_MLE;4.53
;;2005;SEX_MLE;23.71
;;2019;SEX_MLE;19.7
;;2001;SEX_FMLE;6.07
;;2000;SEX_FMLE;0.49
;;2012;SEX_MLE;8.95
;;2013;SEX_FMLE;6.25
;;2004;SEX_MLE;9.45
;;2003;SEX_BTSX;10.22
;;2002;SEX_FMLE;2.15
;;2015;SEX_MLE;35.92
;;2013;SEX_FMLE;7.0
;;2016;SEX_FMLE;3.54
;;2002;SEX_BTSX;30.69
;;2009;SEX_BTSX;21.67
;;2012;SEX_MLE;18.46
;;2004;SEX_MLE;17.42
;;2008;SEX_FMLE;7.72
;;2014;SEX_BTSX;4.97
;;2003;SEX_MLE;1.98
;;2002;SEX_MLE;5.88
;;2004;SEX_MLE;30.8
